id;cnc_nb;visa_nb;title;movie_type;has_ad;movie_public
9931;1986299719;063842;QUAND LA RIVIERE DEVIENT NOIRE;AVENTURES;;TP
9932;1986299720;063335;LES ENFANTS DU SILENCE;DRAME;;TP
9933;1986299901;061239;UNE NUIT D ENFER;DRAME;;TP
9934;1986299909;062977;TEEN WOLF;FANTASTIQUE;;TP
9935;1986299912;062978;UNDER THE CHERRY MOON;MUSICAL;;TP
9936;1986390203;061338;ELENI;GUERRE;;TP
9937;1986390206;061757;MONA LISA;DRAME;;TP
9938;1986392010;061776;SHANGHAI SURPRISE;AVENTURES;;TP
9939;1986398303;061449;HIGHLANDER;FANTASTIQUE;;TP
9940;1986398304;061355;LINK;FANTASTIQUE;;13
9941;1986398305;061114;ZOO;DRAME;;TP
9942;1986398308;061846;CLOCKWISE;COMEDIE;;TP
9943;1986398309;062171;MY BEAUTIFUL LAUNDRETTE;DRAME;;TP
9944;1986398310;063502;CHAMBRE AVEC VUE    A ROOM WITH A VIEW;DRAME;;TP
9945;1986398311;060857;THE MISSION;DRAME;;TP
9946;1986398312;063735;SID ET NANCY;DRAME;OUI;12
9947;1986398314;063000;BONS BAISERS DE LIVERPOOL;DRAME;;TP
9948;1986399110;060796;D A R Y L;FANTASTIQUE;;TP
9949;1986399205;061415;ENEMY;SCIENCE FICTION;;TP
9950;1986399212;063018;ALIENS LE RETOUR;FANTASTIQUE;;12
9951;1986399902;061368;REVOLUTION;HISTOIRE;;
9952;1986399911;062844;LABYRINTHE;FANTASTIQUE;;TP
9953;1986497902;060566;LA MAIN DANS L OMBRE;DRAME;;TP
9954;1986497903;060850;ROSA LUXEMBOURG;HISTOIRE;;TP
9955;1986497905;062678;AMERE RECOLTE;DRAME;;TP
9956;1986497906;062999;LE BARBIER DE SEVILLE;DRAME;;
9957;1986497907;062139;TAROT;DRAME;;TP
9958;1986497908;063509;MES DEUX HOMMES;DRAME;;TP
9959;1986588512;062353;DEMONS;HORREUR;;18A
9960;1986588519;064240;RUSH;FANTASTIQUE;;
9961;1986598501;060740;L ENCHAINE;DRAME;;18A
9962;1986598504;061195;MYSTERE;POLICIER;;TP
9963;1986598506;061152;BIANCA;DRAME;;TP
9964;1986598508;060939;LE CYBORG AUX MAINS DE PIERRE;SCIENCE FICTION;;TP
9965;1986598515;061200;SCANDALOSA GILDA;DRAME;;
9966;1986598516;062835;OTELLO;MUSICAL;;TP
9967;1986598518;062806;LA MESSE EST FINIE;COMEDIE;;TP
9968;1986694501;061644;UNE ETRANGE HISTOIRE D AMOUR;COMEDIE DRAMATIQUE;;TP
9969;1986694502;;SPETTERS;DRAME;;
9970;1986708116;;LEON TOLSTOI;DRAME;;
9971;1986788118;063749;LA LEGENDE DE LA FORTERESSE DE SOURAM;DRAME;;TP
9972;1986798101;061448;LES MONTAGNES BLEUES;COMEDIE DRAMATIQUE;;TP
9973;1986798103;;IVAN;DRAME;;
9974;1986798105;015667;L HOMME AU FUSIL;DRAME;;
9975;1986798107;;LENINE A PARIS;DRAME;;
9976;1986798108;062846;LE JARDIN D ENFANTS;DRAME;;TP
9977;1986798112;063165;LE TANGO DE NOTRE ENFANCE;COMEDIE DRAMATIQUE;;TP
9978;1986798113;062845;MON AMI IVAN LAPCHINE;DRAME;;TP
9979;1986798115;;VOYAGE D UN JEUNE COMPOSITEUR;COMEDIE DRAMATIQUE;;
9980;1986798117;;SOURCE;DRAME;;
9981;1986798119;063750;LA VERIFICATION;GUERRE;;TP
9982;1986798120;065398;LENA L EPOUVANTAIL;COMEDIE DRAMATIQUE;;
9983;1986898401;061717;L AME SOEUR;DRAME;;TP
9984;1986906609;060593;L ILE DES AMOURS;DRAME;;TP
9985;1986907301;044657;TOUCH OF ZEN;AVENTURES;;
9986;1986971103;;TRAVIATA;MUSICAL;;
9987;1986971108;;MALADE IMAGINAIRE;COMEDIE;;
9988;1986971128;;CONTES D HOFFMANN;MUSICAL;;
9989;1986971138;;ROBINSON CRUSOE;AVENTURES;;
9990;1986975803;063088;LA MAISON AU BORD DE LA MER;DRAME;;TP
9991;1986975902;062342;SACREE BARBAQUE;COMEDIE DRAMATIQUE;;TP
9992;1986976610;061410;LES ENFANTS DU VENT;DRAME;;TP
9993;1986976629;061069;THE MARTIAL HERO;AVENTURES;;
9994;1986976703;060979;L APPEL DE LA FORET;ANIMATION;;TP
9995;1986985801;062106;DOUBLEPATTE ET PATACHON LES Z HEROS DU CINEMA;COMEDIE;;TP
9996;1986985901;061027;PRISONNIERES DE LA VALLEE DES DINAUSAURES;AVENTURES;;TP
9997;1986986627;061413;L HOMME QUI REGARDAIT LES FENETRES;DRAME;;TP
9998;1986986653;062971;UN ADIEU PORTUGAIS;COMEDIE DRAMATIQUE;;TP
9999;1986986706;061904;LE DESTIN DE MADAME YUKI;DRAME;;TP
10000;1986986709;064185;L ENTERREMENT DU SOLEIL;DRAME;;TP
10001;1986987202;062842;LE SEXE DU DIABLE;XPORNO;;TP
10002;1986987207;064065;27 HORAS  27 HEURES;DRAME;;TP
10003;1986987602;060079;SCHIZOPHRENIA;HORREUR;;16A
10004;1986995804;063399;DARK SIDE OF THE MOON;SCIENCE FICTION;;TP
10005;1986995805;063090;UN DIMANCHE EN ENFER;THRILLER;;TP
10006;1986995806;063738;TWIST AND SHOUT;DRAME;;TP
10007;1986995809;063398;92 MINUTES DE LA JOURNEE D HIER;COMEDIE DRAMATIQUE;;TP
10008;1986996501;061391;L HISTOIRE OFFICIELLE;DRAME;;TP
10009;1986996602;061135;SUPER FLICS DE MIAMI (LES);COMEDIE;;TP
10010;1986996616;062080;L AUBERGE DU PRINTEMPS;AVENTURES;;TP
10011;1986996621;061788;NEXT OF KIN;HORREUR;;
10012;1986996638;063179;LE COUREUR;DRAME;;TP
10013;1986996640;062131;KORAL LE JUSTICIER;AVENTURES;;12
10014;1986996649;062075;ALL THE WRONG SPIES;AVENTURES;;
10015;1986996652;064229;CROCODILE DUNDEE;AVENTURES;;TP
10016;1986996654;;SEJNANE;THRILLER;;
10017;1986996702;061341;CONTES CRUELS DE LA JEUNESSE;DRAME;;TP
10018;1986996704;060730;THE CRAZY FAMILY;COMEDIE;;TP
10019;1986996705;062156;LES PLAISIRS DE LA CHAIR;COMEDIE DRAMATIQUE;;TP
10020;1986996801;060903;L ESQUIMAUDE A FROID;DRAME;;TP
10021;1986996902;061076;SALVADOR;DRAME;;TP
10022;1986997001;063324;LA TERRE JAUNE;DRAME;;TP
10023;1986997002;064062;LA VERITABLE HISTOIRE D AH Q;DRAME;;TP
10024;1986997201;061982;TASIO;DRAME;;
10025;1986997204;062883;QU EST CE QUE J AI FAIT POUR MERITER CA;DRAME;;12
10026;1986997206;060844;L AMOUR SORCIER;MUSICAL;;TP
10027;1986997603;063096;WELCOME IN VIENNA PARTIE 3;DRAME;;
10028;1986997804;063922;LA MOUCHE;FANTASTIQUE;;12
10029;1987075120;059607;LE BIG BANG;ANIMATION;;TP
10030;1987075121;057481;LE FEU AUX TALONS;DOCUMENTAIRE;;TP
10031;1987075130;065370;MIX UP OU MELI MELO;DOCUMENTAIRE;;TP
10032;1987075151;061660;BOURGEOISES MAIS    PERVERSES;XPORNO;;18A
10033;1987077512;065544;AU DELA DU SOUVENIR;DOCUMENTAIRE;;TP
10034;1987077527;066469;GUILLAUME LE CONQUERANT;DOCUMENTAIRE;;TP
10035;1987082007;064573;FUCKING FERNAND;COMEDIE;;TP
10036;1987085107;062870;LE MIRACULE;COMEDIE;;TP
10037;1987085109;061357;CROSS;POLICIER;;12
10038;1987085112;062299;SLIPS FENDUS ET PORTE JARRETELLES;XPORNO;;X
10039;1987085117;062766;LES FILLES DE SAINT TROPEZ SERIE POLICE DES MOEURS;EROTIQUE;;18A
10040;1987085128;061822;PIERRE ET DJEMILA;DRAME;;TP
10041;1987085131;060944;LA TRAPPE A RENARD;AVENTURES;;TP
10042;1987085132;062866;COMEDIE;DRAME;;TP
10043;1987085133;065433;LES DOSSIERS SECRETS DE L INSPECTEUR GADGET;ANIMATION;;TP
10044;1987085134;061363;LE JUPON ROUGE;DRAME;;TP
10045;1987085135;063154;POULE ET FRITES;COMEDIE;;TP
10046;1987085137;062344;BUISSON ARDENT;DRAME;;TP
10047;1987085138;057692;CHATEAUROUX DISTRICT;DRAME;;TP
10048;1987085143;063519;LES MOIS D AVRIL SONT MEURTRIERS;DRAME;;TP
10049;1987085157;060945;LES HOMMES MACHINES CONTRE GANDAHAR;ANIMATION;;TP
10050;1987085161;063130;COEURS CROISES;COMEDIE;;TP
10051;1987085167;061908;UN AMOUR A PARIS;DRAME;;TP
10052;1987085173;060925;LA BONNE;EROTIQUE;;18A
10053;1987085177;060940;LE TESTAMENT D UN POETE JUIF ASSASINE;DRAME;;TP
10054;1987085179;062313;CHAMP D HONNEUR;GUERRE;;TP
10055;1987085182;062991;MANIERES D AMOUR;COMEDIE DRAMATIQUE;;18A
10056;1987085195;064879;DUO SOLO;COMEDIE DRAMATIQUE;;TP
10057;1987085199;065004;LES DEUX CROCODILES;COMEDIE;;TP
10058;1987087502;066710;LA VIEILLE QUIMBOISEUSE ET LE MAJORDOME;DRAME;;TP
10059;1987087503;060548;SIDA SOIGNE TA DROITE;COMEDIE DRAMATIQUE;;TP
10060;1987087504;065527;TANT QU  IL  Y AURA DES FEMMES;COMEDIE;;TP
10061;1987087506;065569;LA COMEDIE DU TRAVAIL;COMEDIE;;TP
10062;1987087508;063053;JULIE TEMPETE;DRAME;;TP
10063;1987087509;063169;VERA;DRAME;;TP
10064;1987087516;064081;POKER;DRAME;;TP
10065;1987087531;057678;CHERE CANAILLE;COMEDIE;;TP
10066;1987087538;061331;AVRIL BRISE;DRAME;;TP
10067;1987087539;065893;LA MAISON DE JEANNE;DRAME;;TP
10068;1987087541;059249;ACCORD PARFAIT;DRAME;;TP
10069;1987087546;063336;SEPTIEME CIEL;DRAME;;TP
10070;1987090201;061842;LEVY ET GOLIATH;COMEDIE;;TP
10071;1987090205;058121;LES POSSEDES;THRILLER;;TP
10072;1987090221;065653;PROMIS ....JURE;DRAME;;TP
10073;1987090501;060789;POUSSIERE D ANGE;DRAME;;TPA
10074;1987092002;061906;GRAND GUIGNOL;DRAME;;TP
10075;1987095101;060716;UNE EPINE DANS LE COEUR;DRAME;;TP
10076;1987095102;062274;CLUB DE RENCONTRES;COMEDIE;;TP
10077;1987095103;062008;LE BEAUF;DRAME;;TP
10078;1987095104;062774;ON SE CALME ET ON BOIT FRAIS;COMEDIE;;TP
10079;1987095105;055382;JE L AIME MAIS JE LE TROMPE;EROTIQUE;;18A
10080;1987095106;062165;SALE DESTIN;DRAME;;TP
10081;1987095108;061708;MISS MONA;DRAME;;12
10082;1987095110;061384;TERMINUS;FANTASTIQUE;;TP
10083;1987095111;059590;DERNIERE CHANSON;COMEDIE DRAMATIQUE;;TP
10084;1987095113;063102;MASQUES;DRAME;;TP
10085;1987095115;061756;LA RUMBA;POLICIER;;TP
10086;1987095116;063019;ASSOCIATION DE MALFAITEURS;DRAME;;TP
10087;1987095118;060625;LES EXPLOITS D UN JEUNE DON JUAN;EROTIQUE;;TP
10088;1987095119;062879;FUEGOS;COMEDIE DRAMATIQUE;;TP
10089;1987095122;062763;LE GRAND CHEMIN;DRAME;;TP
10090;1987095123;062346;JEUX D ARTIFICES;DRAME;;TP
10091;1987095124;061909;L ANGE DE LA MORT (S.T. COMMANDO MENGELE);COMEDIE;;TP
10092;1987095125;062289;LES FOUS DE BASSAN;DRAME;;TP
10093;1987095126;062997;LE MOUSTACHU;COMEDIE;;TP
10094;1987095127;057015;SECURITE PUBLIQUE;POLICIER;;TP
10095;1987095129;062778;LE SOLITAIRE;POLICIER;;TP
10096;1987095136;061458;L APICULTEUR;DRAME;;TP
10097;1987095139;063034;DERNIER ETE A TANGER;DRAME;;TP
10098;1987095141;061418;UN HOMME AMOUREUX;DRAME;;TP
10099;1987095142;062861;MACBETH;MUSICAL;;TP
10100;1987095144;062782;L ETE EN PENTE DOUCE;DRAME;;TP
10101;1987095145;062148;CHRONIQUE D UNE MORT ANNONCEE;DRAME;;TP
10102;1987095146;062062;L OGRE;HORREUR;;12
10103;1987095147;062273;FLAG;POLICIER;;TP
10104;1987095148;062775;GOOD MORNING BABILONIA;DRAME;;TP
10105;1987095149;063035;LE JOURNAL D UN FOU;COMEDIE DRAMATIQUE;;TP
10106;1987095150;062852;LE ROI SANS COURONNE JOHANN STRAUSS;MUSICAL;;TP
10107;1987095154;063483;HOTEL DE FRANCE;COMEDIE DRAMATIQUE;;TP
10108;1987095155;063508;ATTENTION BANDITS;POLICIER;;TP
10109;1987095156;063172;UNE FLAMME DANS MON COEUR;COMEDIE DRAMATIQUE;;12
10110;1987095158;063085;SOUS LE SOLEIL DE SATAN;DRAME;;TP
10111;1987095159;060654;L ILE AU TRESOR;AVENTURES;;TP
10112;1987095160;062854;MON BEL AMOUR MA DECHIRURE;DRAME;;12
10113;1987095162;064273;LES OREILLES ENTRE LES DENTS;COMEDIE;;TP
10114;1987095163;057847;LA BRUTE;DRAME;;TP
10115;1987095164;061394;L ECOLE DES PRINCESSES;DRAME;;TP
10116;1987095166;063510;TANDEM;DRAME;;TP
10117;1987095168;060966;RESIDENCE SURVEILLEE;DRAME;;TP
10118;1987095169;063918;LA PETITE ALLUMEUSE;DRAME;;TP
10119;1987095170;061853;MON CAS;COMEDIE DRAMATIQUE;;TP
10120;1987095171;062002;L AMI DE MON AMIE;DRAME;;TP
10121;1987095172;065101;TRAVELLING AVANT;DRAME;;TP
10122;1987095174;065007;AGENT TROUBLE;DRAME;;TP
10123;1987095175;062783;RICHARD ET COSIMA;COMEDIE DRAMATIQUE;;TP
10124;1987095176;062010;LA FAMILLE;DRAME;;TP
10125;1987095178;062848;LES MENDIANTS;COMEDIE DRAMATIQUE;;TP
10126;1987095180;064487;AU REVOIR LES ENFANTS;DRAME;OUI;TP
10127;1987095181;062768;NUIT DOCILE;DRAME PSYCHOLOGIQUE;;TP
10128;1987095183;064665;FUNNY BOY;DRAME;;TP
10129;1987095184;064450;SIROCCO;EROTIQUE;;18A
10130;1987095185;063103;MAN ON FIRE;POLICIER;;TP
10131;1987095186;064835;SI LE SOLEIL NE REVENAIT PAS;DRAME;;TP
10132;1987095187;064770;SPIRALE;DRAME;;TP
10133;1987095188;062875;LES AILES DU DESIR;DRAME;;TP
10134;1987095189;064278;L HOMME VOILE;DRAME;;TP
10135;1987095190;064706;LA VALLEE FANTOME;THRILLER;;TP
10136;1987095191;063742;CANDY MOUNTAIN;DRAME;;TP
10137;1987095192;062882;LE MOINE ET LA SORCIERE;HISTOIRE;;TP
10138;1987095193;065436;LE CRI DU HIBOU;DRAME;;TP
10139;1987095194;061848;CHARLIE DINGO;DRAME;;TP
10140;1987095196;058689;LA VIE PLATINEE;DRAME;;TP
10141;1987095198;062271;LES MONTAGNES DE LA LUNE;COMEDIE DRAMATIQUE;;TP
10142;1987097501;061353;MALADIE D AMOUR;DRAME;;TP
10143;1987097505;061433;LA MORT D EMPEDOCLES;DRAME;;TP
10144;1987097507;064224;JAUNE REVOLVER;POLICIER;;TP
10145;1987097510;060729;LA PHOTO;DRAME;;TP
10146;1987097511;064586;DOUX AMER;DRAME;;TP
10147;1987097513;065237;L OEIL AU BEURRE NOIR;COMEDIE;;TP
10148;1987097514;065555;SI TU VAS A RIO  TU MEURS;COMEDIE;;TP
10149;1987097515;064657;LES NOUVEAUX TRICHEURS;DRAME;;TP
10150;1987097518;059364;IL EST GENIAL  PAPY !;COMEDIE;;TP
10151;1987097519;064074;LES NOCES BARBARES;DRAME;;12
10152;1987097520;063128;LES LUNETTES D OR;DRAME;;TP
10153;1987097521;065912;VENT DE PANIQUE;COMEDIE;;TP
10154;1987097522;063068;ACCROCHE COEUR;COMEDIE DRAMATIQUE;;TP
10155;1987097523;062145;NOCE EN GALILEE;DRAME;;TP
10156;1987097526;061892;LA PASSION BEATRICE;DRAME;;12
10157;1987097529;062826;CONTROLE;POLICIER;;TP
10158;1987097530;065713;DE GUERRE LASSE;DRAME;;TP
10159;1987097532;063850;OU QUE TU SOIS;POLICIER;;TP
10160;1987097533;065602;LES KEUFS;COMEDIE;;TP
10161;1987097534;063006;L ANE QUI A BU LA LUNE;COMEDIE DRAMATIQUE;;TP
10162;1987097535;065248;NOYADE INTERDITE;POLICIER;;TP
10163;1987097536;062172;UN ETE A PARIS;COMEDIE;;TP
10164;1987097537;064691;CAYENNE PALACE;DRAME;;TP
10165;1987097540;064289;L OBSESSION;DRAME;;TP
10166;1987097542;064087;ENNEMIS INTIMES;DRAME;;12
10167;1987097544;065369;LES INNOCENTS;DRAME;;TP
10168;1987097545;065769;CONTRAINTE PAR CORPS;POLICIER;;TP
10169;1987097547;064482;Y A BON LES BLANCS;DRAME;;TP
10170;1987097549;123818;POISONS;COMEDIE;;TP
10171;1987278038;062305;DOLLS;FANTASTIQUE;;TP
10172;1987288001;064666;NOLA DARLING;DRAME;;TP
10173;1987288003;062296;FROM BEYOND;HORREUR;;
10174;1987288018;056728;L OPINION PUBLIQUE;DRAME;;TP
10175;1987288026;064709;LES GUERRIERS DU FUTUR;SCIENCE FICTION;;12
10176;1987288045;065430;LA GUERRE DES ROBOTS TRANSFORMERS;SCIENCE FICTION;;TP
10177;1987288048;064651;ATOMIC COLLEGE;HORREUR;;12
10178;1987288057;063014;BLUESY DREAM;COMEDIE DRAMATIQUE;;TP
10179;1987289102;063373;LES BISOUNOURS II UNE NOUVELLE GENERATION;ANIMATION;;TP
10180;1987289208;065657;RADIO DAYS;DRAME;;TP
10181;1987289210;065894;EVIL DEAD II;FANTASTIQUE;;12
10182;1987289701;064280;FIEVEL ET LE NOUVEAU MONDE;ANIMATION;;TP
10183;1987290202;063375;ANGEL HEART;FANTASTIQUE;;12
10184;1987290203;066838;LA FOLLE HISTOIRE DE L ESPACE;COMEDIE;;TP
10185;1987292003;059163;OVER THE TOP;AVENTURES;;TP
10186;1987292006;062998;EXTREME PREJUDICE;POLICIER;;TP
10187;1987298004;064244;AMERICAN WARRIOR 2;AVENTURES;;12
10188;1987298007;064253;LE JOUR DES MORTS VIVANTS;POLICIER;;12
10189;1987298008;064177;BLUE VELVET;DRAME;;12
10190;1987298010;064652;FIRESTARTER;HORREUR;;12
10191;1987298013;060196;TAI PAN;AVENTURES;;TP
10192;1987298019;065010;MOSQUITO COAST;DRAME;;
10193;1987298029;064094;DE SANG FROID;POLICIER;;18A
10194;1987298030;065337;LE SIXIEME SENS;POLICIER;;TP
10195;1987298031;064878;CENTRAL PARK DRIVER;HORREUR;;12
10196;1987298032;064226;KING KONG II;FANTASTIQUE;;TP
10197;1987298042;065550;FREDDY 3 - LES GRIFFES DU CAUCHEMAR;HORREUR;;12A
10198;1987298044;065896;BEYOND THERAPY;COMEDIE;;
10199;1987298046;065543;PEE WEE S BIG ADVENTURE;COMEDIE;;TP
10200;1987298049;065649;STREET TRASH;FANTASTIQUE;;18A
10201;1987298051;065979;BARFLY;DRAME;;TP
10202;1987298052;066224;LE BAYOU;DRAME;;TP
10203;1987298059;066444;KARATE TIGER;AVENTURES;;TP
10204;1987298065;065364;VENDETTA;DRAME;;
10205;1987298067;066565;SUPERMAN 4:LE FACE A FACE;SCIENCE FICTION;;TP
10206;1987298071;066631;LES MAITRES DE L UNIVERS;AVENTURES;;TP
10207;1987298072;064610;LE SICILIEN;DRAME;;TP
10208;1987298073;062260;IN THIS OUR LIFE;DRAME;;
10209;1987298074;066836;CHINA GIRL;POLICIER;;TP
10210;1987298076;066870;MAXIMUM OVERDRIVE;HORREUR;;TP
10211;1987298078;064777;LE PACTE;FANTASTIQUE;;12
10212;1987298081;067086;DIRTY DANCING;DRAME;;TP
10213;1987299101;064276;THAT S LIFE  C EST LA VIE;COMEDIE;;TP
10214;1987299104;064677;SANS PITIE;POLICIER;;TP
10215;1987299106;065650;LA MENAGERIE DE VERRE;DRAME;;TP
10216;1987299108;066097;LA BAMBA;MUSICAL;;TP
10217;1987299109;066054;BOIRE ET DEBOIRES;COMEDIE;;TP
10218;1987299110;065969;ROXANNE;COMEDIE;;TP
10219;1987299111;066478;GARDENS OF STONE  (JARDINS DE PIERRE );WESTERN;;TP
10220;1987299113;066519;LA FORCE DU SILENCE (SILENT VOICE);DRAME;;TP
10221;1987299203;065319;LA VEUVE NOIRE;POLICIER;;TP
10222;1987299204;065367;PLATOON;GUERRE;;12
10223;1987299206;065324;ARIZONA JUNIOR;COMEDIE;;TP
10224;1987299209;065323;DANGEREUSE SOUS TOUS RAPPORTS;DRAME;;TP
10225;1987299212;066470;CHERRY 2000;FANTASTIQUE;;TP
10226;1987299214;066471;PREDATOR;FANTASTIQUE;;12
10227;1987299216;066553;ENVOUTES (LES);POLICIER;;12
10228;1987299218;066461;ROBOCOP;FANTASTIQUE;;12A
10229;1987299219;066685;ENGRENAGES (HOUSE OF GAMES);DRAME;;TP
10230;1987299221;066683;SENS UNIQUE;POLICIER;;TP
10231;1987299704;065448;FROID COMME LA MORT;POLICIER;;TP
10232;1987299707;065892;LE FLIC DE BEVERLY HILLS 2;POLICIER;;TP
10233;1987299708;066188;BIGFOOT ET LES HENDERSON;COMEDIE;;TP
10234;1987299710;066648;LES DENTS DE LA MER-LA REVANCHE;AVENTURES;;TP
10235;1987299711;066044;LES INCORRUPTIBLES;POLICIER;;TP
10236;1987299712;066670;RETOUR SUR TERRE:STAR TREK 4;SCIENCE FICTION;;TP
10237;1987299714;066768;LIAISON FATALE (FATAL ATTRACTION);DRAME;;12
10238;1987299902;064233;L AMIE MORTELLE;ANIMATION;;12
10239;1987299903;064384;LE MAITRE DE GUERRE  HEARTBREAK RIDGE;GUERRE;;TP
10240;1987299904;065557;LA PETITE BOUTIQUE DES HORREURS;MUSICAL;;TP
10241;1987299905;065343;L ARME FATALE;POLICIER;;12
10242;1987299907;065603;PIE VOLEUSE;COMEDIE;;TP
10243;1987299909;066095;LES SORCIERES D EASTWICK;COMEDIE;;TP
10244;1987299912;066537;L AVENTURE INTERIEURE;FANTASTIQUE;;TP
10245;1987299913;066752;GENERATION  PERDUE;HORREUR;;TP
10246;1987388302;063923;GOTHIC;HORREUR;;12
10247;1987392008;065866;L IRLANDAIS;COMEDIE;;TP
10248;1987398301;064597;L ETRANGERE;DRAME;;TP
10249;1987398304;066187;TUER N EST PAS JOUER;POLICIER;;TP
10250;1987398305;065123;PRICK UP YOUR EARS;DRAME;;12A
10251;1987398306;065908;PERSONAL SERVICES;COMEDIE;;12
10252;1987398307;066577;RITA, SUSIE ET BOB AUSSI;COMEDIE DRAMATIQUE;;12
10253;1987398308;066890;CARAVAGGIO;DRAME;;TP
10254;1987398309;066388;HOPE AND GLORY - LA GUERRE A 7 ANS;DRAME;;TP
10255;1987398310;066859;MAURICE;DRAME;;TP
10256;1987399908;066552;ARIA;MUSICAL;;TP
10257;1987399910;066096;FULL METAL JACKET;GUERRE;;12
10258;1987477906;064861;SABINE KLEIST 7 ANS;AVENTURES;;
10259;1987487904;065276;CINEMAGICA;DOCUMENTAIRE;;TP
10260;1987497903;064690;TETE DE TURC;DOCUMENTAIRE;;TP
10261;1987508506;065487;LA STORIA;DRAME;;TP
10262;1987508515;066849;LE DERNIER EMPEREUR;HISTOIRE;;TP
10263;1987588504;063846;PLAISIRS PERVERS S T. LE MIEL DU DIABLE - IL MIELE DEL DIAVOLO;XPORNO;;18A
10264;1987592005;065578;LES YEUX NOIRS (OCI CIORNIE);DRAME;;TP
10265;1987598501;061199;LA JEUNE FILLE AUX BAS DE NYLON;WESTERN;;
10266;1987598502;062970;ON L APPELLE SOEUR DESIR;DRAME;;18A
10267;1987598510;064827;ALADDIN;COMEDIE;;TP
10268;1987684503;065980;BARBARIANS;AVENTURES;;TP
10269;1987694501;063515;ALLAN QUATERMAIN ET LA CITE DE L'OR PERDU;AVENTURES;;TP
10270;1987694505;066713;ABEL;COMEDIE;;TP
10271;1987694506;065978;LE NINJA BLANC;AVENTURES;;TP
10272;1987708107;066783;LE REPENTIR;DRAME;;TP
10273;1987778115;;DURALEX;DRAME;;
10274;1987778117;068092;EST-IL FACILE D ETRE JEUNE...EN U.R.S.S. ?;DOCUMENTAIRE;;TP
10275;1987778121;;DANS LA GRANDE RUE AVEC FANFARE;COMEDIE DRAMATIQUE;;
10276;1987778123;;OKRAINA;THRILLER;;
10277;1987788104;065770;LES LETTRES D UN HOMME MORT;FANTASTIQUE;;TP
10278;1987788118;;PLUMBUM;DRAME;;
10279;1987798102;064772;LES ADIEUX A MATIORA;DRAME;;TP
10280;1987798103;064996;LE THEME;DRAME;;TP
10281;1987798106;066546;REQUIEM POUR UN MASSACRE;GUERRE;;TP
10282;1987798119;;KIN DZA DZA;SCIENCE FICTION;;
10283;1987976625;064599;YAM DAABO LE CHOIX;DRAME;;TP
10284;1987985702;065914;L ANGE GARDIEN;DRAME;;TP
10285;1987985704;061292;MES AMOURS DE 68;COMEDIE;;TP
10286;1987986621;066107;POLICE STORY;POLICIER;;TP
10287;1987986703;064769;L EMPIRE DU VICE;XPORNO;;18A
10288;1987987009;061021;LA RIVIERE SAUVAGE;AVENTURES;;TP
10289;1987987804;066203;LE CHANT DES SIRENES;DRAME;;TP
10290;1987996602;062112;UNE GOUTTE D AMOUR;COMEDIE DRAMATIQUE;;TP
10291;1987996615;065635;L HOMME DE CENDRES;DRAME;;TP
10292;1987996616;062295;THE SILENT ONE;AVENTURES;;
10293;1987996622;066093;RAINING IN THE MOUNTAIN;AVENTURES;;TP
10294;1987996634;066886;BLACK NINJA;AVENTURES;;TP
10295;1987996635;059222;YEELEN LA LUMIERE;DRAME;;TP
10296;1987996639;066883;NINJA :THE AMERICAN WARRIOR;AVENTURES;;12
10297;1987996641;072895;LA VILLE ET LES CHIENS;DRAME;;TP
10298;1987996701;064860;PROMESSE;DRAME;;TP
10299;1987996702;064279;HISTOIRE DU JAPON RACONTEE PAR UNE HOTESSE DE BAR;DOCUMENTAIRE;;TP
10300;1987996704;065340;LES AVENTURES DE CHATRAN;AVENTURES;;TP
10301;1987996706;066860;TAMPOPO;DRAME;;TP
10302;1987997001;064824;DANS LA MONTAGNE SAUVAGE;DRAME;;TP
10303;1987997003;065656;LA JEUNE FILLE XIAO XIAO;DRAME;;TP
10304;1987997005;;BOUTIQUE DE LA FAMILLE LIN;DRAME;;
10305;1987997008;;ENFANT SOUS LA PLUIE;DRAME;;
10306;1987997101;063921;CHRONIQUE DES EVENEMENTS AMOUREUX;DRAME;;TP
10307;1987997202;065325;L AUTRE MOITIE DU CIEL;COMEDIE DRAMATIQUE;;TP
10308;1987997204;066861;LA VEILLEE;DRAME;;TP
10309;1987997206;069046;ANGOISSE;HORREUR;;18A
10310;1987997209;;PUZZLE;AVENTURES;;
10311;1987997210;;PLACE DU DIAMANT;DRAME;;ND
10312;1987997401;065967;MON CHER PETIT VILLAGE;COMEDIE;;TP
10313;1987997601;064865;WELCOME IN VIENNA PARTIE 2 : SANTA FE;DRAME;;
10314;1987997602;064864;WELCOME IN VIENNA PARTIE 1 : DIEU NE CROIT PLUS EN NOUS;DRAME;;TP
10315;1987997701;065011;MA VIE DE CHIEN;DRAME;;
10316;1987997801;064263;LE DECLIN DE L EMPIRE AMERICAIN;DRAME;;TP
10317;1987997805;066892;LA GUERRE DES TUQUES;COMEDIE DRAMATIQUE;;TP
10318;1987997806;066891;BACH  ET   BOTTINE;COMEDIE;;TP
10319;1987998206;063346;NINJA TERMINATOR;AVENTURES;;
10320;1988005136;053797;CHOUANS;HISTOIRE;;TP
10321;1988005157;065986;EL DORADO;AVENTURES;;TP
10322;1988007520;066315;CAMILLE CLAUDEL;DRAME;;TP
10323;1988075102;062320;CES HOMMES QUE L ON DIT SAUVAGES;DRAME;;TP
